"","Input","MF.64p.Th.1","MF.64p.Th.2","MF.64p.Th.3","MF.64p.Th.4","MF.PC.03","MF.PC.04","MF.PC.05","MF.PC.06","p_value","fc","Input Type","Symbol","Name","Feature Type","Entrez Gene ID","dup"
"314","Cpn1","49.2249","46.10011","38.31427","37.6793","1","2.83084",1,1,0.00057222167436502,29.3814579031495,"human synonym","Cyp11b1","cytochrome P450, family 11, subfamily b, polypeptide 1","protein coding gene",110115,TRUE
"315","Cpn1","49.2249","46.10011","38.31427","37.6793","1","2.83084",1,1,0.00057222167436502,29.3814579031495,"human synonym","Cpne1","copine I","protein coding gene",266692,TRUE
"316","Creb5","323.6684","207.7577","311.3303","319.1095","1.717444","9.543919",1,4.871356,0.00186415203986979,67.8156164237562,"current symbol","Creb5","cAMP responsive element binding protein 5","protein coding gene",231991,FALSE
"317","Creg2","59.7467","37.31438","61.32474","50.35033","1","1",1,2.290452,0.00263937161063562,39.4552582652673,"current symbol","Creg2","cellular repressor of E1A-stimulated genes 2","protein coding gene",263764,FALSE
"318","Crip2","250.8927","316.7008","265.3094","302.4371","1","1",2.171918,7.452261,0.000325264427875467,97.6705537655606,"current symbol","Crip2","cysteine rich protein 2","protein coding gene",68337,FALSE
"319","Crispld2","20.28996","8.614305","10.32857","12.33724","2.434888","1",1,8.742713,0.0263294858550208,3.91346459799473,"current symbol","Crispld2","cysteine-rich secretory protein LCCL domain containing 2","protein coding gene",78892,FALSE
"320","Cry1","118.4934","169.6861","91.79806","89.69721","2.434888","8.323359",15.06301,26.80904,0.00849585424654412,8.92403799279339,"current symbol","Cry1","cryptochrome 1 (photolyase-like)","protein coding gene",12952,FALSE
"321","Csf1","104.4643","83.00021","106.7238","65.68894","29.69776","21.74952",16.82089,31.97085,0.00395436547018913,3.59019122493416,"current symbol","Csf1","colony stimulating factor 1 (macrophage)","protein coding gene",12977,FALSE
"322","Csnk1e","192.146","236.4577","236.0799","195.0668","48.3513","66.29995",43.775,64.23215,0.000226865394218885,3.86129784459064,"current symbol","Csnk1e","casein kinase 1, epsilon","protein coding gene",27373,FALSE
"323","Csrp1","143.0443","181.9862","188.1933","143.7158","26.11054","43.7196",56.08014,33.2613,0.000418819241471907,4.12724181037846,"current symbol","Csrp1","cysteine and glycine-rich protein 1","protein coding gene",13007,FALSE
"324","Cst7","1488.957","1581.261","1091.199","1018.017","4.58722","13.81588",6.27363,5.516582,0.00276049897533816,171.542426349252,"current symbol","Cst7","cystatin F (leukocystatin)","protein coding gene",13011,FALSE
"325","Cstb","1345.16","1174.189","818.8044","703.9087","254.9752","340.3156",306.2846,284.2542,0.0167886279738055,3.40863653597448,"current symbol","Cstb","cystatin B","protein coding gene",13014,FALSE
"326","Ctdp1","111.4789","190.1862","171.4018","83.02825","37.58964","38.22708",23.8524,75.201,0.0242999009016206,3.18004671123918,"current symbol","Ctdp1","CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1","protein coding gene",67655,FALSE
"327","Ctnnal1","13.27543","14.47146","31.47332","36.34551","3.869776","2.83084",1,2.935678,0.0356434120042534,8.98487010607266,"current symbol","Ctnnal1","catenin (cadherin associated protein), alpha-like 1","protein coding gene",54366,FALSE
"328","Ctnnb1","1297.811","1066.417","975.5244","665.2287","272.1938","319.5661",324.4493,290.0613,0.0124036904500378,3.32013516039727,"current symbol","Ctnnb1","catenin (cadherin associated protein), beta 1","protein coding gene",12387,FALSE
"329","Ctnnd2","6.260898","2.757147","5.975236","3.667585","1","1.61028",1,1,0.0247078217578102,4.04766435010455,"current symbol","Ctnnd2","catenin (cadherin associated protein), delta 2","protein coding gene",18163,FALSE
"330","Ctsb","62037.51","68895.23","66836.46","74401.29","19504.71","21905.17",23645.61,21785.12,0.00012605247707451,3.13413839446775,"current symbol","Ctsb","cathepsin B","protein coding gene",13030,FALSE
"331","Ctsc","20539.55","21418.87","21058.69","21637.78","3083.857","3106.715",2582.149,2682.56,3.25374175598543e-08,7.39003172423269,"current symbol","Ctsc","cathepsin C","protein coding gene",13032,FALSE
"332","Ctsh","8710.417","8869.322","8471.961","9018.772","2570.884","2641.071",2892.707,3245.197,1.72015782856893e-07,3.08994781344861,"current symbol","Ctsh","cathepsin H","protein coding gene",13036,FALSE
"333","Ctss","38611.61","36494.61","35886.13","35950.71","11459.3","12166.32",10354.89,9784.563,1.1158824630733e-07,3.35754175481439,"current symbol","Ctss","cathepsin S","protein coding gene",13040,FALSE
"334","Ctsz","26865.78","27802","26035.79","29227.06","3389.488","3459.456",4192.95,3998.175,1.66219965331091e-05,7.30918388738775,"current symbol","Ctsz","cathepsin Z","protein coding gene",64138,FALSE
"335","Cttnbp2nl","548.1334","536.9299","604.8693","699.2405","83.50606","154.7905",97.68322,106.8171,0.000262433269278904,5.39564122493365,"current symbol","Cttnbp2nl","CTTNBP2 N-terminal like","protein coding gene",80281,FALSE
"336","Cx3cr1","1549.458","1860.062","2918.976","3282.797","1","1.61028",1,1,0.010240928251417,2084.75255299027,"current symbol","Cx3cr1","chemokine (C-X3-C motif) receptor 1","protein coding gene",13051,FALSE
"337","Cxcl10","1177.688","586.13","818.1825","821.2825","6.739552","1.61028",29.71199,1,0.00616959634175246,87.1255570208681,"current symbol","Cxcl10","chemokine (C-X-C motif) ligand 10","protein coding gene",15945,FALSE
"338","Cxcl11","3.630449","3.928579","3.487618","3.667585","1","1",1,1,8.87639588222133e-05,3.67855775,"current symbol","Cxcl11","chemokine (C-X-C motif) ligand 11","polymorphic pseudogene",56066,FALSE
"339","Cxcl16","6499.963","6696.317","6698.29","6677.299","373.3534","313.4633",356.677,430.7206,6.36977322140127e-09,18.024427656142,"current symbol","Cxcl16","chemokine (C-X-C motif) ligand 16","protein coding gene",66102,FALSE
"340","Cxcl9","254.3999","201.9005","188.8152","207.071","1","8.323359",1,1,0.000588911372288837,75.2591700042364,"current symbol","Cxcl9","chemokine (C-X-C motif) ligand 9","protein coding gene",17329,FALSE
"341","Cxcr3","44.84082","17.40004","23.38856","25.67516","1","1",1,1,0.0202367400587882,27.826145,"current symbol","Cxcr3","chemokine (C-X-C motif) receptor 3","protein coding gene",12766,FALSE
"342","Cxcr4","127.2616","132.2003","107.9676","137.7137","2.434888","4.0514",4.515753,1,0.000267568706735607,42.0881081809336,"current symbol","Cxcr4","chemokine (C-X-C motif) receptor 4","protein coding gene",12767,FALSE
"343","Cxxc5","135.1529","86.5145","85.57901","81.69446","1","1",1,1.645226,0.00476715545486778,83.7291597868435,"current symbol","Cxxc5","CXXC finger 5","protein coding gene",67393,FALSE
"344","Cyb561","3.630449","4.514295","8.462854","5.668274","1","1",1,1,0.0224745491131913,5.568968,"current symbol","Cyb561","cytochrome b-561","protein coding gene",13056,FALSE
"345","Cyb561a3","395.5674","408.6582","419.5417","437.8171","93.55027","120.0046",202.5699,125.5286,0.000448609645852247,3.06761573365638,"current symbol","Cyb561a3","cytochrome b561 family, member A3","protein coding gene",225912,FALSE
"346","Cyfip2","253.5231","197.8005","250.3837","277.762","1","4.0514",1.585959,2.290452,0.000714451616648705,109.709905373221,"current symbol","Cyfip2","cytoplasmic FMR1 interacting protein 2","protein coding gene",76884,FALSE
"347","Cyp2a4","32.56539","29.70007","17.79142","27.00896","1","1",1,1,0.00399914951509212,26.76646,"current symbol","Cyp2a4","cytochrome P450, family 2, subfamily a, polypeptide 4","protein coding gene",13086,FALSE
"348","Cyp4f18","978.6503","911.2023","1273.417","1504.851","48.3513","66.91023",32.64178,39.71356,0.00379037197195224,24.8811346229153,"current symbol","Cyp4f18","cytochrome P450, family 4, subfamily f, polypeptide 18","protein coding gene",72054,FALSE
"349","Cyp4f41-ps","2.753633","7.442873","9.084759","10.33655","2.434888","1",1,1,0.0327206680812076,5.44957228189431,"current symbol","Cyp4f41-ps","cytochrome P450, family 4, subfamily f, polypeptide 41 pseudogene","pseudogene",77875,FALSE
"350","D430020J02Rik","23.79723","17.98576","19.65714","28.34275","6.739552","9.543919",5.101712,1.645226,0.00154007546496775,3.89844921989879,"current symbol","D430020J02Rik","RIKEN cDNA D430020J02 gene","bidirectional promoter lncRNA gene",319545,FALSE
"351","D5Ertd605e","50.97853","43.75725","62.56855","67.02274","3.152332","11.37476",9.789383,3.580904,0.00110789183281756,8.04115218135725,"current symbol","D5Ertd605e","DNA segment, Chr 5, ERATO Doi 605, expressed","lincRNA gene",100039805,FALSE
"352","D7Ertd128e","42.21037","37.90009","38.31427","36.34551","1","1",1,1,7.95074415699805e-05,38.69256,"current symbol","D7Ertd128e","DNA segment, Chr 7, ERATO Doi 128, expressed","lincRNA gene",52222,FALSE
"353","D930019O06Rik","3.630449","4.514295","5.975236","5.668274","1","1",1,1,0.00528576680360276,4.9470635,"current symbol","D930019O06Rik","RIKEN cDNA D930019O06","antisense lncRNA gene",425051,FALSE
"354","D930048N14Rik","10.64498","8.028589","2.865714","9.669652","1","1",1,1,0.0293713928670552,7.80223375,"current symbol","D930048N14Rik","RIKEN cDNA D930048N14 gene","protein coding gene",97775,FALSE
"355","Dapk3","124.6311","119.9003","98.0171","85.69583","20.37099","9.543919",22.09452,41.64924,0.000484117561778658,4.57239393397743,"current symbol","Dapk3","death-associated protein kinase 3","protein coding gene",13144,FALSE
"356","Dbf4","102.7107","97.05738","96.77329","49.68343","19.65354","13.2056",29.12603,22.93769,0.0104276202106286,4.07693287767275,"current symbol","Dbf4","DBF4 zinc finger","protein coding gene",27214,FALSE
"357","Dcbld1","31.68857","16.22861","28.9857","9.002756","1.717444","7.102799",1,1,0.0347952023330474,7.93934443061953,"current symbol","Dcbld1","discoidin, CUB  and LCCL domain containing 1","protein coding gene",66686,FALSE
"358","Dck","730.5112","666.9588","657.1093","668.5632","205.4715","207.8849",216.0469,239.0884,9.66785568534497e-06,3.13548477204791,"current symbol","Dck","deoxycytidine kinase","protein coding gene",13178,FALSE
"359","Dcstamp","73.77576","58.98586","71.89711","69.69032","1","1",1,1,0.000256251733641444,68.5872625,"current symbol","Dcstamp","dendrocyte expressed seven transmembrane protein","protein coding gene",75766,FALSE
"360","Ddah1","32.56539","24.42863","10.32857","12.33724","1","1",1,1,0.0365440301040007,19.9149575,"current symbol","Ddah1","dimethylarginine dimethylaminohydrolase 1","protein coding gene",69219,FALSE
"361","Ddhd1","612.141","498.8584","624.7702","558.5253","181.0784","194.4587",176.2017,120.3668,8.83064068971869e-05,3.41359289373575,"current symbol","Ddhd1","DDHD domain containing 1","protein coding gene",114874,FALSE
"362","Ddx58","855.896","853.2164","938.2101","957.3293","252.8228","262.8101",265.8534,223.603,3.91747531230229e-05,3.58639953683717,"current symbol","Ddx58","DEAD (Asp-Glu-Ala-Asp) box polypeptide 58","protein coding gene",230073,FALSE
"363","Ddx60","818.1929","907.1023","1002.888","1038.024","188.2529","102.3065",110.5743,101.6553,0.000103409845229482,7.49063165661938,"current symbol","Ddx60","DEAD (Asp-Glu-Ala-Asp) box polypeptide 60","protein coding gene",234311,FALSE
"364","Degs2","20.28996","19.7429","12.19428","21.67379","6.022108","4.66168",1,3.580904,0.00256718675633694,4.84129846838705,"current symbol","Degs2","delta(4)-desaturase, sphingolipid 2","protein coding gene",70059,FALSE
"365","Dennd3","283.3349","287.415","311.9523","311.7737","9.609328","10.1542",2.171918,10.67839,1.5355365957041e-05,36.6248208275776,"current symbol","Dennd3","DENN/MADD domain containing 3","protein coding gene",105841,FALSE
"366","Depdc7","144.7979","156.8004","121.0276","79.02687","41.17686","22.3598",62.52568,32.61608,0.00885903245057698,3.16144293597075,"current symbol","Depdc7","DEP domain containing 7","protein coding gene",211896,FALSE
"367","Derl3","20.28996","7.442873","23.38856","24.34137","1","1",8.617466,10.67839,0.0322971113822511,3.54354213326762,"current symbol","Derl3","Der1-like domain family, member 3","protein coding gene",70377,FALSE
"368","Dexi","51.85535","46.68583","45.15522","39.67999","13.91399","7.102799",5.101712,9.387939,3.74282499442311e-05,5.16459521146023,"current symbol","Dexi","dexamethasone-induced transcript","protein coding gene",58239,FALSE
"369","Dgat2","938.3167","897.1451","886.592","989.3404","12.4791","11.98504",1,6.807035,2.94700726097035e-05,115.006478691898,"current symbol","Dgat2","diacylglycerol O-acyltransferase 2","protein coding gene",67800,FALSE
"370","Dgke","62.37715","66.01445","83.7133","107.7034","16.06632","30.29344",39.67329,8.742713,0.00564328573655844,3.37436798055638,"current symbol","Dgke","diacylglycerol kinase, epsilon","protein coding gene",56077,FALSE
"371","Dhrs13","16.7827","22.08577","14.05999","13.67103","1","2.22056",9.789383,1,0.00383818432907945,4.75373026142933,"current symbol","Dhrs13","dehydrogenase/reductase (SDR family) member 13","protein coding gene",70451,FALSE
"372","Dhx58","501.6622","646.4588","802.6349","963.9983","199.732","151.7391",235.3836,170.0492,0.0109415031779124,3.85089071413161,"current symbol","Dhx58","DEXH (Asp-Glu-X-His) box polypeptide 58","protein coding gene",80861,FALSE
"373","Diras2","78.15984","95.88595","74.38473","53.01791","4.58722","1",1,1,0.00338595258879705,39.7310780496677,"current symbol","Diras2","DIRAS family, GTP-binding RAS-like 2","protein coding gene",68203,FALSE
"374","Dkk3","316.6539","419.7868","352.998","323.1109","1.717444","1",1,1,0.000652638146299389,299.431132621818,"current symbol","Dkk3","dickkopf WNT signaling pathway inhibitor 3","protein coding gene",50781,FALSE
"375","Dlc1","22.04359","42.0001","79.98187","53.68481","3.869776","8.323359",5.687671,1,0.0332856430335835,10.4715005281025,"current symbol","Dlc1","deleted in liver cancer 1","protein coding gene",50768,TRUE
"376","Dlc1","22.04359","42.0001","79.98187","53.68481","3.869776","8.323359",5.687671,1,0.0332856430335835,10.4715005281025,"human synonym","Dynll1","dynein light chain LC8-type 1","protein coding gene",56455,TRUE
"377","Dlc1","22.04359","42.0001","79.98187","53.68481","3.869776","8.323359",5.687671,1,0.0332856430335835,10.4715005281025,"human synonym","Dlec1","deleted in lung and esophageal cancer 1","protein coding gene",320256,TRUE
"378","Dlec1","7.137715","8.028589","5.975236","7.002067","4.58722","1",1.585959,1,0.00505976585939597,3.44341008559827,"current symbol","Dlec1","deleted in lung and esophageal cancer 1","protein coding gene",320256,FALSE
"379","Dmrtb1","99.20344","115.2146","103.6142","109.7041","1","1",1,1,7.92449508418417e-05,106.934085,"current symbol","Dmrtb1","DMRT-like family B with proline-rich C-terminal, 1","protein coding gene",56296,FALSE
"380","Dna2","232.4795","135.7146","188.8152","252.4199","26.82798","85.82891",61.35377,32.61608,0.00472450656249379,3.91734970991654,"current symbol","Dna2","DNA replication helicase/nuclease 2","protein coding gene",327762,FALSE
"381","Dnaaf3","75.52939","108.7717","79.98187","94.36549","11.04422","19.3084",22.09452,21.00201,0.00127533576919218,4.88294895175778,"current symbol","Dnaaf3","dynein, axonemal assembly factor 3","protein coding gene",436022,FALSE
